timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1662395098528,11,HTTP Request Small PDF,200,OK,Thread Group 1 1-5,text,true,,10294,122,30,30,http://192.168.188.134/small.pdf,11,0,1
1662395098531,14,HTTP Request Small HTML,200,OK,Thread Group 1 1-21,text,true,,5230,123,30,30,http://192.168.188.134/small.html,14,0,6
1662395098529,18,HTTP Request Small PNG,200,OK,Thread Group 1 1-7,bin,true,,10410,122,30,30,http://192.168.188.134/small.png,16,0,2
1662395098533,16,HTTP Request Small HTML,200,OK,Thread Group 1 1-20,text,true,,5230,123,30,30,http://192.168.188.134/small.html,16,0,4
1662395098530,20,HTTP Request Small PDF,200,OK,Thread Group 1 1-10,text,true,,10294,122,30,30,http://192.168.188.134/small.pdf,15,0,6
1662395098531,24,HTTP Request Small PDF,200,OK,Thread Group 1 1-16,text,true,,10294,122,30,30,http://192.168.188.134/small.pdf,15,0,6
1662395098534,21,HTTP Request Small HTML,200,OK,Thread Group 1 1-29,text,true,,5230,123,30,30,http://192.168.188.134/small.html,14,0,7
1662395098536,19,HTTP Request Small PDF,200,OK,Thread Group 1 1-27,text,true,,10294,122,30,30,http://192.168.188.134/small.pdf,13,0,5
1662395098534,21,HTTP Request Small PNG,200,OK,Thread Group 1 1-26,bin,true,,10410,122,30,30,http://192.168.188.134/small.png,15,0,5
1662395098536,20,HTTP Request Small PNG,200,OK,Thread Group 1 1-28,bin,true,,10410,122,30,30,http://192.168.188.134/small.png,12,0,5
1662395098530,32,HTTP Request Small PDF,200,OK,Thread Group 1 1-13,text,true,,10294,122,30,30,http://192.168.188.134/small.pdf,25,0,6
1662395098528,51,HTTP Request Small PNG,200,OK,Thread Group 1 1-4,bin,true,,10410,122,30,30,http://192.168.188.134/small.png,7,0,1
1662395098529,87,HTTP Request Medium HTML,200,OK,Thread Group 1 1-12,text,true,,250313,124,30,30,http://192.168.188.134/medium.html,11,0,6
1662395098531,92,HTTP Request Medium PNG,200,OK,Thread Group 1 1-17,bin,true,,241897,123,30,30,http://192.168.188.134/medium.png,32,0,6
1662395098531,92,HTTP Request Medium HTML,200,OK,Thread Group 1 1-15,text,true,,250313,124,30,30,http://192.168.188.134/medium.html,16,0,6
1662395098528,99,HTTP Request Medium PDF,200,OK,Thread Group 1 1-1,text,true,,250296,123,30,30,http://192.168.188.134/medium.pdf,8,0,2
1662395098534,93,HTTP Request Medium HTML,200,OK,Thread Group 1 1-25,text,true,,250313,124,30,30,http://192.168.188.134/medium.html,15,0,5
1662395098532,102,HTTP Request Medium HTML,200,OK,Thread Group 1 1-19,text,true,,250313,124,30,30,http://192.168.188.134/medium.html,31,0,5
1662395098529,112,HTTP Request Medium HTML,200,OK,Thread Group 1 1-11,text,true,,250313,124,30,30,http://192.168.188.134/medium.html,16,0,6
1662395098536,130,HTTP Request Medium HTML,200,OK,Thread Group 1 1-30,text,true,,250313,124,30,30,http://192.168.188.134/medium.html,12,0,5
1662395098527,543,HTTP Request Large PDF,200,OK,Thread Group 1 1-2,text,true,,5000298,122,30,30,http://192.168.188.134/large.pdf,14,0,3
1662395099132,9,HTTP Request Small PDF,200,OK,Thread Group 1 1-16,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,8,0,0
1662395099134,20,HTTP Request Small PDF,200,OK,Thread Group 1 1-20,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,12,0,0
1662395099133,49,HTTP Request Small PDF,200,OK,Thread Group 1 1-17,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,49,0,0
1662395099130,56,HTTP Request Small PNG,200,OK,Thread Group 1 1-5,bin,true,,10409,122,30,30,http://192.168.188.134/small.png,52,0,0
1662395099128,58,HTTP Request Small PNG,200,OK,Thread Group 1 1-7,bin,true,,10409,122,30,30,http://192.168.188.134/small.png,55,0,0
1662395098529,664,HTTP Request Large HTML,200,OK,Thread Group 1 1-8,text,true,,5000315,123,30,30,http://192.168.188.134/large.html,33,0,2
1662395099130,75,HTTP Request Small PDF,200,OK,Thread Group 1 1-11,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,52,0,0
1662395099132,78,HTTP Request Medium PNG,200,OK,Thread Group 1 1-10,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,8,0,0
1662395099128,109,HTTP Request Medium HTML,200,OK,Thread Group 1 1-2,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,34,0,0
1662395099133,105,HTTP Request Medium PNG,200,OK,Thread Group 1 1-21,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,13,0,0
1662395099193,47,HTTP Request Medium PNG,200,OK,Thread Group 1 1-8,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,17,0,0
1662395099136,140,HTTP Request Medium PDF,200,OK,Thread Group 1 1-28,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,14,0,0
1662395099129,152,HTTP Request Medium PNG,200,OK,Thread Group 1 1-12,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,53,0,0
1662395099136,170,HTTP Request Medium PNG,200,OK,Thread Group 1 1-29,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,31,0,0
1662395099136,203,HTTP Request Medium PNG,200,OK,Thread Group 1 1-25,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,14,0,0
1662395098529,820,HTTP Request Large PNG,200,OK,Thread Group 1 1-9,bin,true,,4986431,122,30,30,http://192.168.188.134/large.jpg,11,0,6
1662395099132,250,HTTP Request Medium PNG,200,OK,Thread Group 1 1-19,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,59,0,0
1662395098527,883,HTTP Request Large HTML,200,OK,Thread Group 1 1-3,text,true,,5000315,123,30,30,http://192.168.188.134/large.html,13,0,3
1662395099410,9,HTTP Request Small PDF,200,OK,Thread Group 1 1-3,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,9,0,0
1662395099349,72,HTTP Request Medium PDF,200,OK,Thread Group 1 1-9,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,34,0,0
1662395098531,893,HTTP Request Large PDF,200,OK,Thread Group 1 1-18,text,true,,5000298,122,30,30,http://192.168.188.134/large.pdf,24,0,6
1662395099424,31,HTTP Request Medium HTML,200,OK,Thread Group 1 1-18,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,6,0,0
1662395098532,1007,HTTP Request Large HTML,200,OK,Thread Group 1 1-14,text,true,,5000315,123,30,30,http://192.168.188.134/large.html,31,0,5
1662395099540,18,HTTP Request Small PNG,200,OK,Thread Group 1 1-14,bin,true,,10409,122,30,30,http://192.168.188.134/small.png,18,0,0
1662395098528,1076,HTTP Request Large PDF,200,OK,Thread Group 1 1-6,text,true,,5000298,122,30,30,http://192.168.188.134/large.pdf,11,0,2
1662395098533,1134,HTTP Request Large HTML,200,OK,Thread Group 1 1-22,text,true,,5000315,123,30,30,http://192.168.188.134/large.html,16,0,6
1662395098534,1162,HTTP Request Large HTML,200,OK,Thread Group 1 1-24,text,true,,5000315,123,30,30,http://192.168.188.134/large.html,15,0,5
1662395099696,21,HTTP Request Small PDF,200,OK,Thread Group 1 1-24,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,21,0,0
1662395099729,31,HTTP Request Small PNG,200,OK,Thread Group 1 1-2,bin,true,,10409,122,30,30,http://192.168.188.134/small.png,31,0,0
1662395099731,32,HTTP Request Small HTML,200,OK,Thread Group 1 1-17,text,true,,5229,123,30,30,http://192.168.188.134/small.html,32,0,0
1662395099794,5,HTTP Request Small PDF,200,OK,Thread Group 1 1-8,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,5,0,0
1662395099736,63,HTTP Request Small PNG,200,OK,Thread Group 1 1-25,bin,true,,10409,122,30,30,http://192.168.188.134/small.png,55,0,0
1662395099736,69,HTTP Request Small PDF,200,OK,Thread Group 1 1-29,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,62,0,0
1662395099728,99,HTTP Request Medium PDF,200,OK,Thread Group 1 1-5,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,24,0,0
1662395099734,112,HTTP Request Medium PDF,200,OK,Thread Group 1 1-20,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,56,0,0
1662395099733,117,HTTP Request Medium HTML,200,OK,Thread Group 1 1-16,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,57,0,0
1662395098533,1347,HTTP Request Large PNG,200,OK,Thread Group 1 1-23,bin,true,,4986431,122,30,30,http://192.168.188.134/large.jpg,31,0,4
1662395099880,91,HTTP Request Medium PDF,200,OK,Thread Group 1 1-23,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,28,0,0
1662395099735,236,HTTP Request Medium PDF,200,OK,Thread Group 1 1-28,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,55,0,0
1662395099733,253,HTTP Request Medium PDF,200,OK,Thread Group 1 1-19,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,50,0,0
1662395099728,280,HTTP Request Medium PNG,200,OK,Thread Group 1 1-7,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,23,0,0
1662395100025,32,HTTP Request Small HTML,200,OK,Thread Group 1 1-18,text,true,,5229,123,30,30,http://192.168.188.134/small.html,32,0,0
1662395099138,942,HTTP Request Large PDF,200,OK,Thread Group 1 1-27,text,true,,5000297,122,30,30,http://192.168.188.134/large.pdf,12,0,0
1662395100080,36,HTTP Request Small HTML,200,OK,Thread Group 1 1-27,text,true,,5229,123,30,30,http://192.168.188.134/small.html,36,0,0
1662395100012,112,HTTP Request Medium HTML,200,OK,Thread Group 1 1-3,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,30,0,0
1662395100139,29,HTTP Request Small PDF,200,OK,Thread Group 1 1-14,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,29,0,0
1662395099604,604,HTTP Request Large HTML,200,OK,Thread Group 1 1-6,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,20,0,0
1662395100208,69,HTTP Request Medium PDF,200,OK,Thread Group 1 1-6,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,28,0,0
1662395099667,672,HTTP Request Large PDF,200,OK,Thread Group 1 1-22,text,true,,5000297,122,30,30,http://192.168.188.134/large.pdf,21,0,0
1662395100339,30,HTTP Request Small HTML,200,OK,Thread Group 1 1-22,text,true,,5229,123,30,30,http://192.168.188.134/small.html,30,0,0
1662395100338,39,HTTP Request Small PDF,200,OK,Thread Group 1 1-29,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,31,0,0
1662395100296,98,HTTP Request Medium PNG,200,OK,Thread Group 1 1-24,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,26,0,0
1662395100335,67,HTTP Request Small PNG,200,OK,Thread Group 1 1-25,bin,true,,10409,122,30,30,http://192.168.188.134/small.png,59,0,0
1662395100396,93,HTTP Request Medium PDF,200,OK,Thread Group 1 1-8,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,11,0,0
1662395100331,212,HTTP Request Medium HTML,200,OK,Thread Group 1 1-16,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,30,0,0
1662395100335,262,HTTP Request Medium PDF,200,OK,Thread Group 1 1-28,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,65,0,0
1662395100481,147,HTTP Request Medium HTML,200,OK,Thread Group 1 1-23,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,38,0,0
1662395099133,1535,HTTP Request Large HTML,200,OK,Thread Group 1 1-15,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,49,0,0
1662395100624,44,HTTP Request Small HTML,200,OK,Thread Group 1 1-18,text,true,,5229,123,30,30,http://192.168.188.134/small.html,44,0,0
1662395100682,9,HTTP Request Small PNG,200,OK,Thread Group 1 1-27,bin,true,,10409,122,30,30,http://192.168.188.134/small.png,9,0,0
1662395099129,1647,HTTP Request Large PNG,200,OK,Thread Group 1 1-1,bin,true,,4986430,122,30,30,http://192.168.188.134/large.jpg,52,0,0
1662395100741,54,HTTP Request Medium HTML,200,OK,Thread Group 1 1-14,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,2,0,0
1662395099951,848,HTTP Request Large PNG,200,OK,Thread Group 1 1-9,bin,true,,4986430,122,30,30,http://192.168.188.134/large.jpg,35,0,0
1662395099731,1125,HTTP Request Large PNG,200,OK,Thread Group 1 1-12,bin,true,,4986430,122,30,30,http://192.168.188.134/large.jpg,44,0,0
1662395100799,68,HTTP Request Medium PNG,200,OK,Thread Group 1 1-9,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,29,0,0
1662395099131,1794,HTTP Request Large PDF,200,OK,Thread Group 1 1-13,text,true,,5000297,122,30,30,http://192.168.188.134/large.pdf,51,0,0
1662395100898,44,HTTP Request Small HTML,200,OK,Thread Group 1 1-24,text,true,,5229,123,30,30,http://192.168.188.134/small.html,44,0,0
1662395100856,88,HTTP Request Medium HTML,200,OK,Thread Group 1 1-12,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,42,0,0
1662395100926,25,HTTP Request Small PDF,200,OK,Thread Group 1 1-13,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,25,0,0
1662395100935,25,HTTP Request Small HTML,200,OK,Thread Group 1 1-25,text,true,,5229,123,30,30,http://192.168.188.134/small.html,25,0,0
1662395099731,1268,HTTP Request Large HTML,200,OK,Thread Group 1 1-10,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,59,0,0
1662395100939,72,HTTP Request Medium PDF,200,OK,Thread Group 1 1-22,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,26,0,0
1662395100937,148,HTTP Request Medium PDF,200,OK,Thread Group 1 1-29,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,28,0,0
1662395101081,38,HTTP Request Small PDF,200,OK,Thread Group 1 1-23,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,24,0,0
1662395099136,2106,HTTP Request Large HTML,200,OK,Thread Group 1 1-30,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,14,0,0
1662395100328,919,HTTP Request Large PDF,200,OK,Thread Group 1 1-2,text,true,,5000297,122,30,30,http://192.168.188.134/large.pdf,30,0,0
1662395101242,11,HTTP Request Small PDF,200,OK,Thread Group 1 1-30,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,11,0,0
1662395099130,2127,HTTP Request Large PDF,200,OK,Thread Group 1 1-4,text,true,,5000297,122,30,30,http://192.168.188.134/large.pdf,52,0,0
1662395101257,15,HTTP Request Small PDF,200,OK,Thread Group 1 1-4,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,15,0,0
1662395101280,6,HTTP Request Small HTML,200,OK,Thread Group 1 1-27,text,true,,5229,123,30,30,http://192.168.188.134/small.html,6,0,0
1662395101248,47,HTTP Request Medium PNG,200,OK,Thread Group 1 1-2,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,7,0,0
1662395101225,72,HTTP Request Medium HTML,200,OK,Thread Group 1 1-18,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,6,0,0
1662395099135,2194,HTTP Request Large PDF,200,OK,Thread Group 1 1-26,text,true,,5000297,122,30,30,http://192.168.188.134/large.pdf,15,0,0
1662395101329,8,HTTP Request Small PNG,200,OK,Thread Group 1 1-26,bin,true,,10409,122,30,30,http://192.168.188.134/small.png,8,0,0
1662395101339,47,HTTP Request Medium PDF,200,OK,Thread Group 1 1-14,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,6,0,0
1662395099732,1672,HTTP Request Large PDF,200,OK,Thread Group 1 1-21,text,true,,5000297,122,30,30,http://192.168.188.134/large.pdf,58,0,0
1662395101399,11,HTTP Request Small PNG,200,OK,Thread Group 1 1-9,bin,true,,10409,122,30,30,http://192.168.188.134/small.png,11,0,0
1662395100334,1098,HTTP Request Large PNG,200,OK,Thread Group 1 1-20,bin,true,,4986430,122,30,30,http://192.168.188.134/large.jpg,32,0,0
1662395101405,44,HTTP Request Medium PDF,200,OK,Thread Group 1 1-21,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,6,0,0
1662395101432,46,HTTP Request Medium PNG,200,OK,Thread Group 1 1-20,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,5,0,0
1662395101456,38,HTTP Request Medium HTML,200,OK,Thread Group 1 1-12,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,5,0,0
1662395099729,1777,HTTP Request Large PDF,200,OK,Thread Group 1 1-11,text,true,,5000297,122,30,30,http://192.168.188.134/large.pdf,31,0,0
1662395101535,7,HTTP Request Small HTML,200,OK,Thread Group 1 1-29,text,true,,5229,123,30,30,http://192.168.188.134/small.html,7,0,0
1662395100330,1213,HTTP Request Large PNG,200,OK,Thread Group 1 1-7,bin,true,,4986430,122,30,30,http://192.168.188.134/large.jpg,30,0,0
1662395101507,41,HTTP Request Medium PDF,200,OK,Thread Group 1 1-11,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,5,0,0
1662395101536,14,HTTP Request Small PNG,200,OK,Thread Group 1 1-25,bin,true,,10409,122,30,30,http://192.168.188.134/small.png,6,0,0
1662395100611,947,HTTP Request Large PNG,200,OK,Thread Group 1 1-3,bin,true,,4986430,122,30,30,http://192.168.188.134/large.jpg,45,0,0
1662395101527,65,HTTP Request Medium PNG,200,OK,Thread Group 1 1-13,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,6,0,0
1662395100328,1275,HTTP Request Large PDF,200,OK,Thread Group 1 1-5,text,true,,5000297,122,30,30,http://192.168.188.134/large.pdf,30,0,0
1662395100331,1305,HTTP Request Large PDF,200,OK,Thread Group 1 1-17,text,true,,5000297,122,30,30,http://192.168.188.134/large.pdf,31,0,0
1662395101636,8,HTTP Request Small PNG,200,OK,Thread Group 1 1-17,bin,true,,10409,122,30,30,http://192.168.188.134/small.png,8,0,0
1662395100777,870,HTTP Request Large PNG,200,OK,Thread Group 1 1-1,bin,true,,4986430,122,30,30,http://192.168.188.134/large.jpg,5,0,0
1662395101603,51,HTTP Request Medium PDF,200,OK,Thread Group 1 1-5,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,8,0,0
1662395101647,37,HTTP Request Medium PDF,200,OK,Thread Group 1 1-1,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,7,0,0
1662395101496,201,HTTP Request Medium PDF,200,OK,Thread Group 1 1-24,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,27,0,0
1662395100810,887,HTTP Request Large PDF,200,OK,Thread Group 1 1-6,text,true,,5000297,122,30,30,http://192.168.188.134/large.pdf,33,0,0
1662395100668,1045,HTTP Request Large PDF,200,OK,Thread Group 1 1-15,text,true,,5000297,122,30,30,http://192.168.188.134/large.pdf,22,0,0
1662395101698,37,HTTP Request Medium PDF,200,OK,Thread Group 1 1-6,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,8,0,0
1662395101713,28,HTTP Request Medium HTML,200,OK,Thread Group 1 1-15,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,6,0,0
1662395100996,752,HTTP Request Large PNG,200,OK,Thread Group 1 1-8,bin,true,,4986430,122,30,30,http://192.168.188.134/large.jpg,9,0,0
1662395101683,73,HTTP Request Medium PNG,200,OK,Thread Group 1 1-23,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,7,0,0
1662395100999,762,HTTP Request Large PDF,200,OK,Thread Group 1 1-10,text,true,,5000297,122,30,30,http://192.168.188.134/large.pdf,11,0,0
1662395100332,1475,HTTP Request Large PDF,200,OK,Thread Group 1 1-19,text,true,,5000297,122,30,30,http://192.168.188.134/large.pdf,54,0,0
1662395100934,901,HTTP Request Large HTML,200,OK,Thread Group 1 1-16,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,25,0,0
1662395101823,17,HTTP Request Small HTML,200,OK,Thread Group 1 1-18,text,true,,5229,123,30,30,http://192.168.188.134/small.html,17,0,0
1662395101843,4,HTTP Request Small PNG,200,OK,Thread Group 1 1-30,bin,true,,10409,122,30,30,http://192.168.188.134/small.png,4,0,0
1662395101807,54,HTTP Request Medium PDF,200,OK,Thread Group 1 1-19,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,19,0,0
1662395101835,29,HTTP Request Medium HTML,200,OK,Thread Group 1 1-16,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,8,0,0
1662395101848,28,HTTP Request Medium PNG,200,OK,Thread Group 1 1-2,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,7,0,0
1662395101880,15,HTTP Request Small PNG,200,OK,Thread Group 1 1-27,bin,true,,10409,122,30,30,http://192.168.188.134/small.png,15,0,0
1662395101860,46,HTTP Request Medium PNG,200,OK,Thread Group 1 1-4,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,6,0,0
1662395101558,386,HTTP Request Large PDF,200,OK,Thread Group 1 1-3,text,true,,5000297,122,30,30,http://192.168.188.134/large.pdf,6,0,0
1662395101929,20,HTTP Request Small PDF,200,OK,Thread Group 1 1-26,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,20,0,0
1662395100936,1032,HTTP Request Large HTML,200,OK,Thread Group 1 1-28,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,24,0,0
1662395101542,434,HTTP Request Large PNG,200,OK,Thread Group 1 1-22,bin,true,,4986430,122,30,30,http://192.168.188.134/large.jpg,8,0,0
1662395101941,40,HTTP Request Medium PNG,200,OK,Thread Group 1 1-14,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,17,0,0
1662395102006,8,HTTP Request Small PNG,200,OK,Thread Group 1 1-21,bin,true,,10409,122,30,30,http://192.168.188.134/small.png,8,0,0
1662395101761,260,HTTP Request Large PDF,200,OK,Thread Group 1 1-10,text,true,,5000297,122,30,30,http://192.168.188.134/large.pdf,15,0,0
1662395101748,285,HTTP Request Large PNG,200,OK,Thread Group 1 1-8,bin,true,,4986430,122,30,30,http://192.168.188.134/large.jpg,11,0,0
1662395102034,7,HTTP Request Small PNG,200,OK,Thread Group 1 1-20,bin,true,,10409,122,30,30,http://192.168.188.134/small.png,7,0,0
1662395101543,508,HTTP Request Large HTML,200,OK,Thread Group 1 1-7,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,7,0,0
1662395102055,22,HTTP Request Medium HTML,200,OK,Thread Group 1 1-12,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,4,0,0
1662395101968,143,HTTP Request Large HTML,200,OK,Thread Group 1 1-28,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,8,0,0
1662395102107,10,HTTP Request Medium HTML,200,OK,Thread Group 1 1-11,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,6,0,0
1662395102001,136,HTTP Request Large HTML,200,OK,Thread Group 1 1-9,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,8,0,0
1662395102137,30,HTTP Request Medium PNG,200,OK,Thread Group 1 1-29,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,4,0,0
1662395102134,60,HTTP Request Small PNG,200,OK,Thread Group 1 1-25,bin,true,,10409,122,30,30,http://192.168.188.134/small.png,4,0,0
1662395102236,6,HTTP Request Small PDF,200,OK,Thread Group 1 1-17,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,6,0,0
1662395102249,6,HTTP Request Small PDF,200,OK,Thread Group 1 1-1,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,6,0,0
1662395102203,128,HTTP Request Medium PNG,200,OK,Thread Group 1 1-5,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,11,0,0
1662395102350,22,HTTP Request Medium HTML,200,OK,Thread Group 1 1-8,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,7,0,0
1662395102144,232,HTTP Request Large PNG,200,OK,Thread Group 1 1-7,bin,true,,4986430,122,30,30,http://192.168.188.134/large.jpg,3,0,0
1662395102127,259,HTTP Request Large PNG,200,OK,Thread Group 1 1-13,bin,true,,4986430,122,30,30,http://192.168.188.134/large.jpg,4,0,0
1662395102142,260,HTTP Request Large HTML,200,OK,Thread Group 1 1-22,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,3,0,0
1662395102407,14,HTTP Request Small PDF,200,OK,Thread Group 1 1-19,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,14,0,0
1662395102160,272,HTTP Request Large PDF,200,OK,Thread Group 1 1-3,text,true,,5000297,122,30,30,http://192.168.188.134/large.pdf,6,0,0
1662395102423,14,HTTP Request Small PDF,200,OK,Thread Group 1 1-18,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,14,0,0
1662395102448,11,HTTP Request Small HTML,200,OK,Thread Group 1 1-2,text,true,,5229,123,30,30,http://192.168.188.134/small.html,11,0,0
1662395102443,76,HTTP Request Medium PDF,200,OK,Thread Group 1 1-30,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,11,0,0
1662395102458,63,HTTP Request Medium PDF,200,OK,Thread Group 1 1-4,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,14,0,0
1662395102539,35,HTTP Request Medium PDF,200,OK,Thread Group 1 1-14,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,9,0,0
1662395102361,255,HTTP Request Large HTML,200,OK,Thread Group 1 1-10,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,17,0,0
1662395102480,168,HTTP Request Medium PDF,200,OK,Thread Group 1 1-27,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,17,0,0
1662395102298,353,HTTP Request Large PDF,200,OK,Thread Group 1 1-6,text,true,,5000297,122,30,30,http://192.168.188.134/large.pdf,13,0,0
1662395102282,420,HTTP Request Large HTML,200,OK,Thread Group 1 1-23,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,8,0,0
1662395102707,12,HTTP Request Small PNG,200,OK,Thread Group 1 1-11,bin,true,,10409,122,30,30,http://192.168.188.134/small.png,12,0,0
1662395102734,6,HTTP Request Small HTML,200,OK,Thread Group 1 1-25,text,true,,5229,123,30,30,http://192.168.188.134/small.html,5,0,0
1662395102740,6,HTTP Request Small PNG,200,OK,Thread Group 1 1-22,bin,true,,10409,122,30,30,http://192.168.188.134/small.png,6,0,0
1662395102632,114,HTTP Request Medium HTML,200,OK,Thread Group 1 1-20,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,16,0,0
1662395102743,17,HTTP Request Medium PNG,200,OK,Thread Group 1 1-7,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,4,0,0
1662395102313,452,HTTP Request Large HTML,200,OK,Thread Group 1 1-15,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,9,0,0
1662395102759,9,HTTP Request Small PDF,200,OK,Thread Group 1 1-3,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,9,0,0
1662395102735,60,HTTP Request Medium HTML,200,OK,Thread Group 1 1-29,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,11,0,0
1662395102804,41,HTTP Request Medium PDF,200,OK,Thread Group 1 1-5,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,13,0,0
1662395102846,10,HTTP Request Small PDF,200,OK,Thread Group 1 1-1,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,8,0,0
1662395102837,42,HTTP Request Medium HTML,200,OK,Thread Group 1 1-17,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,7,0,0
1662395102881,16,HTTP Request Small HTML,200,OK,Thread Group 1 1-23,text,true,,5229,123,30,30,http://192.168.188.134/small.html,16,0,0
1662395102568,330,HTTP Request Large PNG,200,OK,Thread Group 1 1-28,bin,true,,4986430,122,30,30,http://192.168.188.134/large.jpg,10,0,0
