,100,,,200,,,300,,,400,,,500,,,600,,,700,,,800,,,900,,,1000,,
,TEST1,TEST2,TEST3,TEST1,TEST2,TEST3,TEST1,TEST2,TEST3,TEST1,TEST2,TEST3,TEST1,TEST2,TEST3,TEST1,TEST2,TEST3,TEST1,TEST2,TEST3,TEST1,TEST2,TEST3,TEST1,TEST2,TEST3,TEST1,TEST2,TEST3
ELAPSED,33.6549333333333,34.9226666666667,37.7047530164656,36.5692143595213,34.7228666666667,26.5006002000667,23.3004607064165,36.0039999111131,35.6121197306726,29.5990413441507,21.70400186676,,27.5764221607396,23.0018643203949,31.1485089570818,43.3549893743724,46.4534790596881,43.8328190021976,83.2298491028753,,,95.019775179518,106.117945296865,105.700957129146,112.956370874465,109.87128386399,114.57835059956,,,
THR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STDEV ELAPSED,36.2688694482604,37.8460148621348,40.4434612359115,43.0231071736982,39.9159104424007,35.5002293036185,33.193226585099,40.6081746778477,39.9367929914522,46.1986492754983,26.6304697345089,,35.5669418934197,29.4094562070398,38.6498642496638,50.446337631548,51.4285897746731,48.9521458100407,108.642199256393,,,122.350012157319,137.386974811386,141.333542280602,151.910180181417,146.594963568211,149.509293158352,,,
STDEV/MEAN,1.07766873548783,1.08370919160817,1.07263562284177,1.17648431685535,1.14955688496535,1.33960095377497,1.42457383153622,1.12787953499893,1.12143824331397,1.56081572839953,1.22698430906854,,1.28975911690444,1.27856837156298,1.24082550156471,1.15088052240078,1.10709877528425,1.12910062985685,1.30532736064566,,,1.28762683269001,1.29466297549435,1.33710749759739,1.34485712497122,1.3342427467188,1.30486511959727,,,
MEDIAN,14,14,15,11,11,9,11,13,13,13,11,,16,13,19,31,34,30,57,,,64,69,69,72,71,74,,,
POWER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
